year,plant_id,plant_name_gen,operator_name_gen,operator_id_gen,net_generation_mwh,plant_name_cap,operator_name_cap,operator_id_cap,state,nameplate_mw,summer_mw,capacity_mwh,capacity_utilization,minimum_year
2013,482,Rio Hondo,Metropolitan Water District of S CA,12397,1347,Rio Hondo,Metropolitan Water District of S CA,12397,CA,1.9,1.9,16644,0.080930065,1984
2014,482,Rio Hondo,Metropolitan Water District of S CA,12397,1003,Rio Hondo,Metropolitan Water District of S CA,12397,CA,1.9,1.9,16644,0.060261956,1984
2015,482,Rio Hondo,Metropolitan Water District of S CA,12397,169,Rio Hondo,Metropolitan Water District of S CA,12397,CA,1.9,1.9,16644,0.010153809,1984
2006,56135,Ripon Generation Station,Modesto Irrigation District,12745,5957,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.007083571,2006
2007,56135,Ripon Generation Station,Modesto Irrigation District,12745,27094,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.032217941,2006
2008,56135,Ripon Generation Station,Modesto Irrigation District,12745,33013,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.039256326,2006
2009,56135,Ripon Generation Station,Modesto Irrigation District,12745,42519,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.050560074,2006
2010,56135,Ripon Generation Station,Modesto Irrigation District,12745,21951,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.026102312,2006
2011,56135,Ripon Generation Station,Modesto Irrigation District,12745,36338,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.043210141,2006
2012,56135,Ripon Generation Station,Modesto Irrigation District,12745,26428,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.031425989,2006
2013,56135,Ripon Generation Station,Modesto Irrigation District,12745,20526,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.02440782,2006
2014,56135,Ripon Generation Station,Modesto Irrigation District,12745,32150,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.038230118,2006
2015,56135,Ripon Generation Station,Modesto Irrigation District,12745,22549,Ripon Generation Station,Modesto Irrigation District,12745,CA,121,96,840960,0.026813404,2006
2001,50299,Ripon Mill,Ripon Cogeneration LLC,54736,324382,Ripon Mill,Ripon Cogeneration Inc-Ripon,38658,CA,49.5,46.5,407340,0.796342122,1988
2002,50299,Ripon Mill,Ripon Cogeneration LLC,54736,340897,Ripon Mill,Ripon Cogeneration Inc-Ripon,38658,CA,49.5,46.5,407340,0.836885648,1988
2003,50299,Ripon Mill,Ripon Cogeneration LLC,54736,380202.12,Ripon Mill,Ripon Cogeneration Inc-Ripon,38658,CA,49.5,46.5,407340,0.933377817,1988
2004,50299,Ripon Mill,Ripon Cogeneration LLC,54736,333949.7,Ripon Mill,Ripon Cogeneration Inc-Ripon,38658,CA,49.5,46.5,407340,0.819830363,1988
2005,50299,Ripon Mill,Ripon Cogeneration LLC,54736,281884.26,Ripon Mill,North American Energy Services Company,49974,CA,49.5,46.5,407340,0.692012226,1988
2006,50299,Ripon Mill,Ripon Cogeneration LLC,54736,245454.722,Ripon Mill,North American Energy Services Company,49974,CA,49.5,46.5,407340,0.602579472,1988
2007,50299,Ripon Mill,Ripon Cogeneration LLC,54736,272687.001,Ripon Mill,Ripon Cogeneration LLC,54736,CA,49.5,46.5,407340,0.6694334,1988
2008,50299,Ripon Mill,Ripon Cogeneration LLC,54736,299382,Ripon Mill,Ripon Cogeneration LLC,54736,CA,49.5,46.5,407340,0.734968331,1988
2009,50299,Ripon Mill,Ripon Cogeneration LLC,54736,243219,Ripon Mill,Ripon Cogeneration LLC,54736,CA,49.5,46.5,407340,0.597090882,1988
2010,50299,Ripon Mill,Ripon Cogeneration LLC,54736,132278,Ripon Mill,Ripon Cogeneration LLC,54736,CA,49.5,46.5,407340,0.324736093,1988
2011,50299,Ripon Mill,Ripon Cogeneration LLC,54736,118564,Ripon Mill,Ripon Cogeneration LLC,54736,CA,49.5,46.5,407340,0.291068886,1988
2013,50299,Ripon Mill,Ripon Cogeneration LLC,54736,116824,Ripon Mill,Ripon Cogeneration LLC,54736,CA,49.5,46.5,407340,0.28679727,1988
2014,50299,Ripon Mill,Ripon Cogeneration LLC,54736,112810,Ripon Mill,Ripon Cogeneration LLC,54736,CA,49.5,46.5,407340,0.276943094,1988
2015,57621,Rising Tree Wind Farm,Rising Tree Wind Farm LLC,56937,206533,Rising Tree Wind Farm,Rising Tree Wind Farm LLC,56937,CA,79.2,79.2,693792,0.297687203,2015
2015,59235,Rising Tree Wind Farm II,Rising Tree Wind Farm II LLC,59040,46891,Rising Tree Wind Farm II,Rising Tree Wind Farm II LLC,59040,CA,19.8,19.8,173448,0.270346156,2015
2015,59236,Rising Tree Wind Farm III,Rising Tree Wind Farm III LLC,59042,183849,Rising Tree Wind Farm III,Rising Tree Wind Farm III LLC,59042,CA,99,99,867240,0.21199322,2015
2001,334,Riverside Canal Power,Riverside Canal Power Co Inc,16031,0,Riverside Canal,Riverside Canal Power Co Inc,16031,CA,140,127,1112520,0,
2002,334,Riverside Canal Power,Riverside Canal Power Co Inc,16031,0,Riverside Canal Power,Riverside Canal Power Co Inc,16031,CA,140,127,1112520,0,
2006,56143,Riverside Energy Resource Center,City of Riverside,16088,63362.001,Riverside Energy Resource Center,City of Riverside,16088,CA,100,100,876000,0.072331051,2006
2007,56143,Riverside Energy Resource Center,City of Riverside,16088,39592,Riverside Energy Resource Center,City of Riverside,16088,CA,100,100,876000,0.045196347,2006
2008,56143,Riverside Energy Resource Center,City of Riverside - (CA),16088,79287,Riverside Energy Resource Center,City of Riverside,16088,CA,100,100,876000,0.090510274,2006
2009,56143,Riverside Energy Resource Center,City of Riverside,16088,14732,Riverside Energy Resource Center,City of Riverside,16088,CA,100,100,876000,0.016817352,2006
2010,56143,Riverside Energy Resource Center,City of Riverside - (CA),16088,14788,Riverside Energy Resource Center,City of Riverside,16088,CA,100,100,876000,0.016881279,2006
2011,56143,Riverside Energy Resource Center,City of Riverside - (CA),16088,49576,Riverside Energy Resource Center,City of Riverside - (CA),16088,CA,196,196,1716960,0.028874289,2006
2012,56143,Riverside Energy Resource Center,City of Riverside - (CA),16088,76360,Riverside Energy Resource Center,City of Riverside - (CA),16088,CA,196,196,1716960,0.044473954,2006
2013,56143,Riverside Energy Resource Center,City of Riverside - (CA),16088,49710,Riverside Energy Resource Center,City of Riverside - (CA),16088,CA,196,196,1716960,0.028952334,2006
2014,56143,Riverside Energy Resource Center,City of Riverside - (CA),16088,49084,Riverside Energy Resource Center,City of Riverside - (CA),16088,CA,196,196,1716960,0.028587736,2006
2015,56143,Riverside Energy Resource Center,City of Riverside - (CA),16088,50739,Riverside Energy Resource Center,City of Riverside - (CA),16088,CA,196,196,1716960,0.029551649,2006
2004,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,17144.001,Riverview Energy Center,Riverview Energy Center LLC,2874,CA,47,40,350400,0.048926943,2003
2005,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,19015.999,Riverview Energy Center,Riverview Energy Center LLC,2874,CA,47,46.1,403836,0.04708842,2003
2006,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,18101.001,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.044822653,2003
2007,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,26402.999,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.065380499,2003
2008,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,29607,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.073314415,2003
2009,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,18471,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.045738864,2003
2010,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,8125,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.020119553,2003
2011,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,11276,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.027922226,2003
2012,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,19006,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.04706366,2003
2013,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,20290,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.050243168,2003
2014,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,18939,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.046897751,2003
2015,55963,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,22410,Riverview Energy Center,Gilroy Energy Center for Riverview,2874,CA,47,46.1,403836,0.055492824,2003
2001,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,5336.001,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,1.9,16644,0.320596071,1986
2002,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,6483,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.370034247,1986
2003,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,8237,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.470148402,1986
2004,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,5403.421,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.308414441,1986
2005,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,7752,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.442465753,1986
2006,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,8090.001,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.461758048,1986
2007,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,3911,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.223230594,1986
2008,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,4579,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.261358447,1986
2009,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,3690,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.210616438,1986
2010,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,8460,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.482876712,1986
2011,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,8614,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.491666667,1986
2012,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,4166,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.237785388,1986
2013,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,4143,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.236472603,1986
2014,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,3006,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.171575342,1986
2015,10881,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,1325,Roaring Creek Water Power,Shasta Hydroelectric Inc,16997,CA,2,2,17520,0.075627854,1986
2001,433,Robbs Peak,Sacramento Municipal Util Dist,16534,12952,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,29.5,25,219000,0.059141553,1965
2002,433,Robbs Peak,Sacramento Municipal Util Dist,16534,47298,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,29.5,25,219000,0.215972603,1965
2003,433,Robbs Peak,Sacramento Municipal Util Dist,16534,43615,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,29.5,25,219000,0.199155251,1965
2004,433,Robbs Peak,Sacramento Municipal Util Dist,16534,35866.999,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,29.5,25,219000,0.163776251,1965
2005,433,Robbs Peak,Sacramento Municipal Util Dist,16534,64038,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,29.5,25,219000,0.292410959,1965
2006,433,Robbs Peak,Sacramento Municipal Util Dist,16534,75561,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,29.5,25,219000,0.345027397,1965
2007,433,Robbs Peak,Sacramento Municipal Util Dist,16534,26565,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.118922912,1965
2008,433,Robbs Peak,Sacramento Municipal Util Dist,16534,24638,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.110296356,1965
2009,433,Robbs Peak,Sacramento Municipal Util Dist,16534,38904,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.174160623,1965
2010,433,Robbs Peak,Sacramento Municipal Util Dist,16534,61112,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.273578655,1965
2011,433,Robbs Peak,Sacramento Municipal Util Dist,16534,76733,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.343508819,1965
2012,433,Robbs Peak,Sacramento Municipal Util Dist,16534,44151,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.197649745,1965
2013,433,Robbs Peak,Sacramento Municipal Util Dist,16534,21651,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.096924523,1965
2014,433,Robbs Peak,Sacramento Municipal Util Dist,16534,24230,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.108469872,1965
2015,433,Robbs Peak,Sacramento Municipal Util Dist,16534,13754,Robbs Peak,Sacramento Municipal Util Dist,16534,CA,25.5,25.5,223380,0.061572209,1965
2010,57579,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,3000,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,CA,1.3,1.3,11388,0.263435195,2008
2011,57579,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,2912,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,CA,1.3,1.3,11388,0.255707763,2008
2012,57579,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,3043,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,CA,1.3,1.3,11388,0.267211099,2008
2013,57579,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,3067,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,CA,1.3,1.3,11388,0.269318581,2008
2014,57579,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,2828,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,CA,1.3,1.3,11388,0.248331577,2008
2015,57579,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,2942,Robert O Schulz Solar Farm,South San Joaquin Irr District,17573,CA,1.3,1.3,11388,0.258342115,2008
2001,275,Rock Creek,Pacific Gas & Electric Co,14328,337813,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.344313642,1950
2002,275,Rock Creek,Pacific Gas & Electric Co,14328,332104,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.338494781,1950
2003,275,Rock Creek,Pacific Gas & Electric Co,14328,581010,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.592190558,1950
2004,275,Rock Creek,Pacific Gas & Electric Co,14328,478286,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.487489808,1950
2005,275,Rock Creek,Pacific Gas & Electric Co,14328,536805,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.547134907,1950
2006,275,Rock Creek,Pacific Gas & Electric Co,14328,702335,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.715850253,1950
2007,275,Rock Creek,Pacific Gas & Electric Co,14328,290661,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.296254281,1950
2008,275,Rock Creek,Pacific Gas & Electric Co,14328,261046,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.26606939,1950
2009,275,Rock Creek,Pacific Gas & Electric Co,14328,294344,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.300008154,1950
2010,275,Rock Creek,Pacific Gas & Electric Co,14328,423641,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.431793257,1950
2011,275,Rock Creek,Pacific Gas & Electric Co,14328,453513,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,112,981120,0.462240093,1950
2012,275,Rock Creek,Pacific Gas & Electric Co,14328,190253,Rock Creek,Pacific Gas & Electric Co,14328,CA,124.6,114,998640,0.190512096,1950
2013,275,Rock Creek,Pacific Gas & Electric Co,14328,312976,Rock Creek,Pacific Gas & Electric Co,14328,CA,125.3,119,1042440,0.300234066,1950
2014,275,Rock Creek,Pacific Gas & Electric Co,14328,236934,Rock Creek,Pacific Gas & Electric Co,14328,CA,125.3,119,1042440,0.227287901,1950
2015,275,Rock Creek,Pacific Gas & Electric Co,14328,192982,Rock Creek,Pacific Gas & Electric Co,14328,CA,126,126,1103760,0.174840545,1950
2002,50892,Rock Creek LP,"Enel North America, Inc.",49932,2067,Rock Creek LP,Rock Creek LP,16185,CA,3,3,26280,0.078652968,1986
2003,50892,Rock Creek LP,"Enel North America, Inc.",49932,2001.998,Rock Creek LP,Rock Creek LP,16185,CA,3,3,26280,0.076179528,1986
2004,50892,Rock Creek LP,"Enel North America, Inc.",49932,0,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0,1986
2005,50892,Rock Creek LP,"Enel North America, Inc.",49932,0,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0,1986
2006,50892,Rock Creek LP,"Enel North America, Inc.",49932,6994.001,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.26613398,1986
2007,50892,Rock Creek LP,"Enel North America, Inc.",49932,909,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.034589041,1986
2008,50892,Rock Creek LP,"Enel North America, Inc.",49932,633,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.024086758,1986
2009,50892,Rock Creek LP,"Enel North America, Inc.",49932,1277.1,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.04859589,1986
2010,50892,Rock Creek LP,"Enel North America, Inc.",49932,3850,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.146499239,1986
2011,50892,Rock Creek LP,"Enel North America, Inc.",49932,5876,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.223592085,1986
2012,50892,Rock Creek LP,"Enel Green Power NA, Inc.",59380,2622,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.099771689,1986
2013,50892,Rock Creek LP,"Enel North America, Inc.",49932,211,Rock Creek LP,"Enel North America, Inc.",49932,CA,3,3,26280,0.008028919,1986
2014,50892,Rock Creek LP,"Enel Green Power NA, Inc.",59380,613,Rock Creek LP,"Enel Green Power NA, Inc.",59380,CA,3,3,26280,0.023325723,1986
2015,50892,Rock Creek LP,"Enel Green Power NA, Inc.",59380,110,Rock Creek LP,"Enel Green Power NA, Inc.",59380,CA,3,3,26280,0.004185693,1986
2001,7824,Rockwood,Imperial Irrigation District,9216,10267,Rockwood,Imperial Irrigation District,9216,CA,49.8,42,367920,0.027905523,1979
2002,7824,Rockwood,Imperial Irrigation District,9216,5231,Rockwood,Imperial Irrigation District,9216,CA,49.8,42,367920,0.014217765,1979
2003,7824,Rockwood,Imperial Irrigation District,9216,10942,Rockwood,Imperial Irrigation District,9216,CA,49.8,42,367920,0.029740161,1979
2004,7824,Rockwood,Imperial Irrigation District,9216,4658.998,Rockwood,Imperial Irrigation District,9216,CA,49.8,42,367920,0.012663073,1979
2005,7824,Rockwood,Imperial Irrigation District,9216,3956,Rockwood,Imperial Irrigation District,9216,CA,49.8,42,367920,0.010752337,1979
2006,7824,Rockwood,Imperial Irrigation District,9216,3629,Rockwood,Imperial Irrigation District,9216,CA,49.8,42,367920,0.009863557,1979
2007,7824,Rockwood,Imperial Irrigation District,9216,3182,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.007712145,1979
2008,7824,Rockwood,Imperial Irrigation District,9216,3415,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.008276862,1979
2009,7824,Rockwood,Imperial Irrigation District,9216,3246,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.00786726,1979
2010,7824,Rockwood,Imperial Irrigation District,9216,2687,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.006512424,1979
2011,7824,Rockwood,Imperial Irrigation District,9216,2947,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.00714258,1979
2012,7824,Rockwood,Imperial Irrigation District,9216,3546,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.008594363,1979
2013,7824,Rockwood,Imperial Irrigation District,9216,1288,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.003121698,1979
2014,7824,Rockwood,Imperial Irrigation District,9216,0,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0,1979
2015,7824,Rockwood,Imperial Irrigation District,9216,1421,Rockwood,Imperial Irrigation District,9216,CA,49.8,47.1,412596,0.003444047,1979
2014,58751,Rodeo Solar C2,Silverado Power,58579,1998,Rodeo Solar C2,Silverado Power,58579,CA,1.5,1.5,13140,0.152054795,2014
2015,58751,Rodeo Solar C2,"Sustainable Power Group, LLC",58661,3866,Rodeo Solar C2,"Sustainable Power Group, LLC",58661,CA,1.5,1.5,13140,0.294216134,2014
2014,58752,Rodeo Solar D2,Silverado Power,58579,1983,Rodeo Solar D2,Silverado Power,58579,CA,1.5,1.5,13140,0.150913242,2014
2015,58752,Rodeo Solar D2,"Sustainable Power Group, LLC",58661,3923,Rodeo Solar D2,"Sustainable Power Group, LLC",58661,CA,1.5,1.5,13140,0.298554033,2014
2012,57713,"Rohr Inc, a UTC Aerospace Systems Company",UTAS Aerostructures,57032,31222,UTAS Cogeneration Plant,UTAS Aerostructures,57032,CA,9.6,9.6,84096,0.371266172,2002
